,area,perimeter,major_axis_length,minor_axis_length,orientation
0,2234.6355545383913,186.9340722634109,62.32242198929879,46.64640235394901,-0.9307524132643998
1,2539.0514114299353,218.8162667267309,77.1231315580603,45.1289451849111,-0.06986022734302387
2,2654.0913738690733,209.60555564020254,71.12166413804309,49.428772724703805,0.9303779396801397
3,2957.6035698534793,217.00514978127052,64.11185456875731,61.435359060409304,-1.5359225413517554
4,4480.390067195046,298.383008760898,96.93902675912243,63.70898704203512,0.2819406437383283
5,289.1322006795137,72.15689381418748,26.93116237190925,14.149663661415183,-0.8905676872244297
6,6797.02302665505,352.04846117144916,127.1254968669383,72.19707515576265,-0.4177033252000053
7,4627.647505453888,287.79345180745105,98.96009446529115,61.68116845665764,-0.37837535335850425
8,3911.0444060934246,267.4367559045052,75.64386888121963,67.77839961172425,-0.09800239846629787
9,1312.2727955830626,139.6081156025717,44.42411646850773,37.95570569366322,0.46266396822052397
10,816.0057991456475,112.23296243342905,33.072329789875695,32.56648918133944,-1.0112514830245571
11,291.882473005586,65.69303394198404,20.983953589443352,18.00637282305487,-0.016182507023632043
12,563.6879580308442,94.64566370967127,31.098837136259718,23.75317359995879,1.5461545804383738
13,171.3026763096453,50.476076038772845,15.470799692658591,14.300312536162917,-1.0593792539106797
14,112.91832378759646,41.870681873783134,15.279273162050805,9.507633201516477,-0.3878307511234827
15,1028.130374695137,123.56528609552097,37.45621936403574,35.31944320218128,0.5960733352515918
16,1430.4166367901964,147.12382202067175,46.19222908519479,39.9360981409048,-1.3325744187343431
17,3924.049265235281,267.0751260707313,94.68482432802584,55.13159758271352,0.25937360425777434
18,2262.374015427063,209.29081263154444,84.66218014522485,34.909442133632936,0.08376763609465113
19,5660.374763894032,307.1972877364253,106.51071784291804,69.8578570923857,0.1261228482442249
20,977.5646535000653,123.68281416540468,37.02652026590967,34.41618894493366,-0.11812034285421148
21,354.2743652027687,77.27066782275506,26.13750582998988,18.247378495300033,0.9240153188175315
22,579.4823791034308,99.110859335951,35.65332867948915,21.097580595918703,-0.2670803673096394
23,1620.5783233357658,162.45689220091504,52.68667623072892,40.753745896560474,-0.11543192784874573
24,334.94387971094636,72.96967975341214,25.511996743009338,16.916454128344963,0.3625654317526465
25,622.8581026460566,98.63815838236323,36.29456743172133,21.929046744298432,0.6168840885420594
26,7810.694826835978,363.4268778799935,122.13240775793406,83.61348750703434,-1.0564346357732377
27,11639.938276031082,458.2023259719125,146.81577478139718,103.72722284236183,-0.2740199606277091
28,781.5095262557694,115.37282773245101,43.19433697674898,23.74914568805398,0.6316491449546804
29,847.241034848897,114.05916727695657,39.83348451863826,27.3926966867883,1.3829846751650596
30,349.9917982950276,73.29326104813025,23.419190941647525,19.499656436313472,-1.39307531947857
31,919.298169791991,123.06924539840666,41.364322464764335,29.99980052225386,-0.4798593154558962
32,784.8491426517144,112.68574166979414,38.817483731233395,26.768883799531196,-0.4645042882079351
33,1207.841026401632,145.0221311623308,46.16876867611384,34.21077405510902,-0.7195060322010738
34,315.2990773818586,68.44813700176832,24.54403058616692,16.459500301131555,-0.22537263265998117
35,303.7086440076968,65.70953763290282,21.054944674378476,18.5468416089281,-0.2625598625383736
36,1022.1583547870945,123.60996334912181,37.85675709577209,34.791104340369344,0.08857591174954894
37,672.9130589805723,104.38400708229986,37.81892440818108,22.859827230334314,0.11539843268883511
38,573.3532007767554,91.53397197333133,28.493602800750796,25.977662180284707,0.3405544282070745
39,744.3415602491353,111.5328707449326,34.91042148623338,27.862332366766406,0.774985530225185
40,869.0074758295264,120.303680921648,36.67320196164938,31.248848977062444,1.0782736565408189
41,3297.144333309432,230.48183932185194,70.2991923100634,60.75246476377645,1.048796692507059
42,890.3417311589156,124.2832972677878,42.6517775600587,27.529353028657123,0.9182750932289312
43,579.9145647546708,94.37359572116176,30.976445142676397,24.392554553926903,-0.9054852849561116
44,859.8922875488296,119.59271314005169,40.68036913204077,27.493581495239194,-0.6605021919056486
