,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
26,27,0.23759999999999998,454.3438383838384,1000.3139393939394,0.6539235650534508,0.4687296824562377,-0.00518370195892907,2.0303515139147197,254.0,254.0,254.0,196.16026936026935,196.16026936026935,196.16026936026935,0.0,0.0,0.0
27,28,0.27255999999999997,211.82524214851776,1029.9721749339594,0.6565778100477906,0.5455105669200018,0.4486039674948841,2.319253100892385,254.0,254.0,254.0,185.73842089815088,185.73842089815088,185.73842089815088,0.0,0.0,0.0
28,29,0.19894399999999998,168.53434132218112,1149.8118063374618,0.5738929733543059,0.4537225518273696,0.9310959453985709,1.8278418459228418,254.0,254.0,254.0,190.185861347917,190.185861347917,190.185861347917,0.0,0.0,0.0
29,30,0.07449599999999999,63.35438144329897,1097.3700601374571,0.3395583573697586,0.28267627469813505,-0.6184837643772985,1.0979696961967,254.0,254.0,254.0,187.25472508591065,187.25472508591065,187.25472508591065,0.0,0.0,0.0
30,31,0.070912,26.157039711191334,850.4054602888086,0.38265028800822004,0.24664370248132594,-1.4117660856849288,1.098842712474619,254.0,254.0,254.0,192.35063176895306,192.35063176895306,192.35063176895306,0.0,0.0,0.0
31,32,0.047984,38.09336445481827,771.5175058352784,0.26482332040057177,0.2318274923664475,0.2637149858914704,0.8293523804664972,254.0,254.0,254.0,164.7889296432144,164.7889296432144,164.7889296432144,0.0,0.0,0.0
32,33,0.09225599999999999,44.53381893860562,696.422650017343,0.38066975058577596,0.31247871091946755,0.7196597457522096,1.2014011537017761,254.0,254.0,254.0,191.63059313215402,191.63059313215402,191.63059313215402,0.0,0.0,0.0
33,34,0.038863999999999996,67.45162618361465,636.4092219020173,0.25744311752310717,0.19828292124365066,0.49099426554344305,0.7688326112068523,254.0,254.0,254.0,176.41169205434335,176.41169205434335,176.41169205434335,0.0,0.0,0.0
34,35,0.102528,101.93367665418228,595.5274656679151,0.43092138225178966,0.31986664655204883,0.8536237846569095,1.474940258945177,254.0,254.0,254.0,174.8375468164794,174.8375468164794,174.8375468164794,0.0,0.0,0.0
35,36,0.080464,23.329886657387153,591.6888049313978,0.46368564097312054,0.2316544142914837,-1.4958864401092575,1.2049503602129437,254.0,254.0,254.0,192.52833565321137,192.52833565321137,192.52833565321137,0.0,0.0,0.0
36,37,0.052896,74.46581972171809,527.3248638838476,0.33613834390979,0.20542967772057152,0.22697059993139415,0.9583229432149742,254.0,254.0,254.0,179.45372050816698,179.45372050816698,179.45372050816698,0.0,0.0,0.0
37,38,0.034592,25.183626271970397,475.21646623496764,0.2267071989952302,0.20323007540723717,-0.8850220561580537,0.7388427124746191,254.0,254.0,254.0,174.9759481961147,174.9759481961147,174.9759481961147,0.0,0.0,0.0
38,39,0.071264,31.89515042658285,409.8569824876515,0.35421705979627705,0.25908921409606434,-1.0752050764681589,1.0605483399593905,254.0,254.0,254.0,183.23013022002695,183.23013022002695,183.23013022002695,0.0,0.0,0.0
39,40,0.050176,41.08450255102041,332.99298469387753,0.2738908547981004,0.23693312555118856,1.3720812047359339,0.8763818177180199,254.0,254.0,254.0,158.77742346938774,158.77742346938774,158.77742346938774,0.0,0.0,0.0
40,41,0.242976,159.97240879757672,324.98762017647834,0.7220927630508743,0.44089798573077704,0.37935794631394304,2.113263202160151,254.0,254.0,254.0,190.75418148294483,190.75418148294483,190.75418148294483,0.0,0.0,0.0
