,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
24,25,0.210944,856.5680370145631,504.4428094660194,0.605538482035546,0.46384697652467544,-1.237576036291639,1.909047906683502,150.0,150.0,150.0,122.0213895631068,122.0213895631068,122.0213895631068,0.0,0.0,0.0
25,26,0.279456,869.761536699874,339.465876560174,0.8059033165233518,0.4774732462143529,1.525671259035616,2.3211656556895934,150.0,150.0,150.0,119.70325203252033,119.70325203252033,119.70325203252033,0.0,0.0,0.0
26,27,0.23974399999999998,818.7395888948212,139.21776561665777,0.664794117437316,0.4751888990812251,-0.08885276252973946,2.0721261171703036,150.0,150.0,150.0,124.43646556326749,124.43646556326749,124.43646556326749,0.0,0.0,0.0
27,28,0.055936,238.90560640732267,166.4925629290618,0.2840449560877771,0.2544678717252076,1.1502159587452452,0.9134011537017761,150.0,150.0,150.0,119.19908466819221,119.19908466819221,119.19908466819221,0.0,0.0,0.0
28,29,0.054287999999999996,278.8358384910109,128.79339817270852,0.32632039422552866,0.2177227529958374,0.9007782026426769,0.9738031739553294,150.0,150.0,150.0,114.74594753905099,114.74594753905099,114.74594753905099,0.0,0.0,0.0
29,30,0.079056,313.14450516089863,78.41226472374014,0.33924256346625076,0.3230770218943277,-0.6274134961105093,1.3907291475506338,150.0,150.0,150.0,117.09552722121028,117.09552722121028,117.09552722121028,0.0,0.0,0.0
30,31,0.062208,351.2289094650206,126.45267489711934,0.39446476113333817,0.2063922331073631,-0.7358469967003444,1.046655987697715,150.0,150.0,150.0,107.66358024691358,107.66358024691358,107.66358024691358,0.0,0.0,0.0
31,32,0.058176,327.9463696369637,202.43399339933993,0.2925708893886483,0.2604276767688129,0.07960954510907249,0.976430590953299,150.0,150.0,150.0,119.77062706270627,119.77062706270627,119.77062706270627,0.0,0.0,0.0
32,33,0.047647999999999996,393.7313633310947,155.2068502350571,0.25882472834686354,0.23767863595755787,-1.2109723741189098,0.846891485709898,150.0,150.0,150.0,113.81699126930826,113.81699126930826,113.81699126930826,0.0,0.0,0.0
33,34,0.12383999999999999,27.534625322997417,73.90490956072351,0.6226142446885361,0.2581355170983266,-1.5553615098521671,1.5222051942088828,150.0,150.0,150.0,115.7359173126615,115.7359173126615,115.7359173126615,0.0,0.0,0.0
34,35,0.28427199999999997,140.46164237068723,111.58822536162549,0.6791326280676744,0.5508872412152673,0.3086830295628864,2.23835151391472,150.0,150.0,150.0,124.37732875555805,124.37732875555805,124.37732875555805,0.0,0.0,0.0
35,36,0.101072,121.17539971505461,21.540763020421085,0.6330808029739432,0.2153550030607808,0.0016169425856274156,1.5456122650963193,150.0,150.0,150.0,121.92623080576223,121.92623080576223,121.92623080576223,0.0,0.0,0.0
36,37,0.129216,246.84608717186725,37.9358593363051,0.4825806435432767,0.36393375852339593,-0.3874763970436469,1.4561950929411163,150.0,150.0,150.0,121.33977216443785,121.33977216443785,121.33977216443785,0.0,0.0,0.0
37,38,0.08233599999999999,456.13738826272834,931.1927710843373,0.365925826152041,0.2969318461193017,1.4738971146080615,1.1652834046956846,150.0,150.0,150.0,112.9951418577536,112.9951418577536,112.9951418577536,0.0,0.0,0.0
38,39,0.08201599999999999,460.700546234881,1009.2085446742099,0.35939195722865136,0.29457586376116796,-0.9024015750404004,1.1120285706997457,150.0,150.0,150.0,119.5909090909091,119.5909090909091,119.5909090909091,0.0,0.0,0.0
39,40,0.15137599999999998,567.9360532713243,1025.1247225451855,0.5126891502785149,0.39757567019881584,0.002353130876449417,1.7347535341682734,150.0,150.0,150.0,121.42099143853716,121.42099143853716,121.42099143853716,0.0,0.0,0.0
40,41,0.12403199999999999,838.8179824561404,1093.3094685242518,0.41019393564405826,0.39426995727619113,-0.9688780978927929,1.448195092941116,150.0,150.0,150.0,118.33617131062951,118.33617131062951,118.33617131062951,0.0,0.0,0.0
41,42,0.07816,807.7441146366427,813.8315250767656,0.3536547135292783,0.2904058035058972,0.6350307281157468,1.1295676759431466,150.0,150.0,150.0,118.61125895598772,118.61125895598772,118.61125895598772,0.0,0.0,0.0
42,43,0.025647999999999997,769.8390517779164,781.8222083593263,0.31503059179948956,0.229902823542278,0.6833885530466185,1.0928326112068523,150.0,150.0,150.0,86.90143480973175,86.90143480973175,86.90143480973175,0.0,0.0,0.0
43,44,0.075232,712.1401531263292,797.0284985112718,0.37421001474610094,0.2592309900582207,0.6503312069018918,1.0915777772109132,150.0,150.0,150.0,117.41046363249681,117.41046363249681,117.41046363249681,0.0,0.0,0.0
44,45,0.153888,719.2555624870035,716.844250363901,0.5352384510390186,0.38087932391731977,-0.1544550226690315,1.6241950929411162,150.0,150.0,150.0,123.84393844874194,123.84393844874194,123.84393844874194,0.0,0.0,0.0
45,46,0.07968,870.9393574297188,601.190562248996,0.39195798198611,0.26358342552998393,-0.016845700044380425,1.129401153701776,150.0,150.0,150.0,113.23373493975903,113.23373493975903,113.23373493975903,0.0,0.0,0.0
46,47,0.234848,834.92349093882,709.037879820139,0.7416969564783459,0.4096912936055362,1.363841911667047,2.0280083681642123,150.0,150.0,150.0,120.78512058863605,120.78512058863605,120.78512058863605,0.0,0.0,0.0
47,48,0.089056,897.3587854832914,707.4892202659001,0.7178281511629332,0.257664609111199,-1.538942061860285,2.1200773439350247,150.0,150.0,150.0,108.50844412504492,108.50844412504492,108.50844412504492,0.0,0.0,0.0
48,49,0.187616,488.2390414463585,427.1212689749275,0.5884562575383132,0.421479031580945,0.45436773005868875,1.7897829714197961,150.0,150.0,150.0,119.66416510318949,119.66416510318949,119.66416510318949,0.0,0.0,0.0
49,50,0.197936,586.9440627273462,336.9756689030798,0.5633487438664599,0.450669864071558,-1.4936598642522378,1.778302740679441,150.0,150.0,150.0,125.07582248807695,125.07582248807695,125.07582248807695,0.0,0.0,0.0
50,51,0.063136,726.5017739483021,259.0869234668018,0.31573668151588746,0.2570850226661815,0.23310632295183328,0.9815189027078676,150.0,150.0,150.0,106.1317790167258,106.1317790167258,106.1317790167258,0.0,0.0,0.0
51,52,0.057856,655.0359513274336,186.8921460176991,0.31807039699610845,0.23595444015910608,0.3583496071757465,0.9776366517139589,150.0,150.0,150.0,117.05226769911505,117.05226769911505,117.05226769911505,0.0,0.0,0.0
52,53,0.037328,589.6078011144449,165.612087441063,0.25632502488606934,0.1939063944950462,-0.9913998917509406,0.7799797974644667,150.0,150.0,150.0,107.33261894556365,107.33261894556365,107.33261894556365,0.0,0.0,0.0
53,54,0.067328,535.6437737642585,153.32842205323195,0.32280950357926697,0.2767407718839802,-0.44837220813567835,1.0605483399593905,150.0,150.0,150.0,116.17015209125475,116.17015209125475,116.17015209125475,0.0,0.0,0.0
54,55,0.058927999999999994,560.6011403746945,225.84360575617703,0.30975552872834833,0.24342693541380345,0.46397399473047823,0.9528326112068524,150.0,150.0,150.0,118.64892750475155,118.64892750475155,118.64892750475155,0.0,0.0,0.0
55,56,0.064528,640.050830647161,93.20629804116042,0.3404695416627319,0.24617597739916244,-1.2419953947906188,1.016999133448223,150.0,150.0,150.0,116.47508058517232,116.47508058517232,116.47508058517232,0.0,0.0,0.0
56,57,0.08775999999999999,691.2501367365543,128.18286235186872,0.3660603178710834,0.31850534179912227,-0.47435463836599767,1.2375676759431467,150.0,150.0,150.0,118.18468550592524,118.18468550592524,118.18468550592524,0.0,0.0,0.0
57,58,0.047056,520.4617477048623,270.98265895953756,0.2612714508925251,0.23404739046097184,0.6937754097954199,0.8488326112068524,150.0,150.0,150.0,115.16831009860591,115.16831009860591,115.16831009860591,0.0,0.0,0.0
58,59,0.029552,482.8126691932864,285.7022198159177,0.27808733595996343,0.2061412163038342,0.5841765288648827,1.048146319705837,150.0,150.0,150.0,84.83486735246345,84.83486735246345,84.83486735246345,0.0,0.0,0.0
59,60,0.04768,735.5771812080537,206.10738255033556,0.29538292913801434,0.21896936732991298,0.565288263184803,1.0131168824543142,150.0,150.0,150.0,118.80704697986577,118.80704697986577,118.80704697986577,0.0,0.0,0.0
60,61,0.067328,646.4546102661596,248.5551330798479,0.3481834726155476,0.26423770470434393,-0.5553217422973066,1.1727148622007608,150.0,150.0,150.0,105.96459125475285,105.96459125475285,105.96459125475285,0.0,0.0,0.0
61,62,0.042224,679.4569912845775,308.7089806744979,0.24436874205841114,0.2247251910781235,0.5161560888455548,0.8111757569573599,150.0,150.0,150.0,116.36528988253126,116.36528988253126,116.36528988253126,0.0,0.0,0.0
62,63,0.098864,431.9166531801262,53.0631170092248,0.3850319500846932,0.3291238860667504,-1.341128372163303,1.2023717164502532,150.0,150.0,150.0,121.33322544100987,121.33322544100987,121.33322544100987,0.0,0.0,0.0
63,64,0.053023999999999995,453.937235968618,121.44417622208812,0.3168196141966994,0.215175731030775,0.15059894354014622,0.9079797974644667,150.0,150.0,150.0,118.38322269161135,118.38322269161135,118.38322269161135,0.0,0.0,0.0
64,65,0.048159999999999994,816.4900332225914,897.5897009966777,0.31091938182822665,0.2003327171958061,-1.2638108216886976,0.8685483399593904,150.0,150.0,150.0,113.25880398671096,113.25880398671096,113.25880398671096,0.0,0.0,0.0
65,66,0.059983999999999996,890.7329954654574,830.702053881035,0.31292073988716057,0.2592596375338885,-0.8999778366679501,1.0034112549695429,150.0,150.0,150.0,118.67031208322219,118.67031208322219,118.67031208322219,0.0,0.0,0.0
66,67,0.15392,873.4563409563409,969.3343035343036,0.567531859737922,0.37746168333192703,0.9686941183615683,1.7416164491784256,150.0,150.0,150.0,116.7101871101871,116.7101871101871,116.7101871101871,0.0,0.0,0.0
67,68,0.147008,186.08097518502393,945.8617762298651,0.5658042721511354,0.35861267403240304,-0.009316288413869918,1.6540184694319793,150.0,150.0,150.0,123.54124945581192,123.54124945581192,123.54124945581192,0.0,0.0,0.0
68,69,0.5426719999999999,78.56579296517971,735.8556181266032,1.047102719489025,0.6787495496108497,1.456424109793423,3.1001059146347703,150.0,150.0,150.0,121.35816847008874,121.35816847008874,121.35816847008874,0.0,0.0,0.0
69,70,0.300544,196.37867333901193,859.245155451448,0.88386469259836,0.46374100208001756,-0.2855045010426628,2.711655121145938,150.0,150.0,150.0,119.92786413969336,119.92786413969336,119.92786413969336,0.0,0.0,0.0
70,71,0.383664,323.8190082989282,993.5961883314567,0.787285678382287,0.6453747628243581,-0.3730835708869988,2.594566809391369,150.0,150.0,150.0,123.76496100754827,123.76496100754827,123.76496100754827,0.0,0.0,0.0
71,72,0.048368,62.65133972874628,937.918293086338,0.26825897774215995,0.239055311449709,0.4826442392998288,0.9500874452027913,150.0,150.0,150.0,114.65100893152497,114.65100893152497,114.65100893152497,0.0,0.0,0.0
72,73,0.071408,754.088505489581,1097.1369034281872,0.326037724476848,0.2827283562811573,-0.6382135221128632,1.0952935059634514,150.0,150.0,150.0,114.22652924042124,114.22652924042124,114.22652924042124,0.0,0.0,0.0
73,74,0.050656,804.1885660138977,1194.4033480732785,0.332111859276814,0.2092837112357407,1.217220195495346,0.9667249634685275,150.0,150.0,150.0,101.89671509791535,101.89671509791535,101.89671509791535,0.0,0.0,0.0
74,75,0.000128,720.5,1191.5,0.01788854381999832,0.008,0.0,0.032,148.0,148.0,148.0,145.5,145.5,145.5,143.0,143.0,143.0
75,76,0.051856,888.350509102129,1199.1912989817959,0.29395740263764925,0.2383616658503428,-0.8465040501674859,0.93358787847868,150.0,150.0,150.0,99.51681579759334,99.51681579759334,99.51681579759334,0.0,0.0,0.0
76,77,0.075488,495.3649851632047,348.44362017804156,0.35711986305044774,0.286884868386361,-0.12355599311400427,1.13917575695736,150.0,150.0,150.0,123.27130139889783,123.27130139889783,123.27130139889783,0.0,0.0,0.0
77,78,0.034512,582.1140472878999,427.79786740843764,0.2221280997094867,0.20293516006565834,0.3731151043036844,0.7162152954766494,150.0,150.0,150.0,105.58089939731109,105.58089939731109,105.58089939731109,0.0,0.0,0.0
78,79,0.14351999999999998,372.6007803790412,1180.4311036789297,0.4444234439675352,0.42819318057831535,-1.5002977078445632,1.4997442994522838,150.0,150.0,150.0,119.1216276477146,119.1216276477146,119.1216276477146,0.0,0.0,0.0
79,80,0.12696,158.16811594202898,1174.4946439823566,0.44305715697367587,0.3748831237445887,1.3917211662543791,1.5592245301926388,150.0,150.0,150.0,104.94530560806554,104.94530560806554,104.94530560806554,0.0,0.0,0.0
80,81,0.061647999999999994,257.40098624448484,1204.4477030885025,0.40749133760206563,0.19987254069615182,-0.09622926289747882,1.2144406922210658,150.0,150.0,150.0,106.52608357124319,106.52608357124319,106.52608357124319,0.0,0.0,0.0
81,82,0.028192,601.9897843359819,1214.9069239500568,0.3700996343129094,0.12078531470593894,0.14349829131356684,0.8875290039756343,150.0,150.0,150.0,131.37741203178206,131.37741203178206,131.37741203178206,0.0,0.0,0.0
82,83,0.144752,552.4764010169117,67.41969713717255,0.49096946047057044,0.39111188252248186,-0.8639012343723504,1.7182783540618014,150.0,150.0,150.0,124.07151541947607,124.07151541947607,124.07151541947607,0.0,0.0,0.0
83,84,0.06048,458.0642857142857,177.63968253968255,0.34796145078021706,0.22774117227669688,-0.04226827181523443,1.028950360212944,150.0,150.0,150.0,117.76719576719577,117.76719576719577,117.76719576719577,0.0,0.0,0.0
84,85,0.381392,99.07941435583336,1051.792423543231,0.7620945196239572,0.6445217775636388,-0.5091432001915263,2.479988165628679,150.0,150.0,150.0,121.50274782900533,121.50274782900533,121.50274782900533,0.0,0.0,0.0
85,87,0.160752,604.5681297899871,1121.3431870210013,0.5348112675477054,0.3913321014046489,-1.1837921862807042,1.683841845922842,150.0,150.0,150.0,118.15745993829003,118.15745993829003,118.15745993829003,0.0,0.0,0.0
86,88,0.04208,621.6368821292775,472.7623574144487,0.29205517190985714,0.1936650929952007,0.3767331199894702,0.8609503602129437,150.0,150.0,150.0,92.92813688212928,92.92813688212928,92.92813688212928,0.0,0.0,0.0
87,89,0.044208,364.0314875135722,46.0814332247557,0.2641735573506363,0.2247496506918047,0.9223351794450847,0.892239682094289,150.0,150.0,150.0,117.26239594643503,117.26239594643503,117.26239594643503,0.0,0.0,0.0
88,90,0.046608,71.96498455200823,176.4332303467216,0.3015547018230018,0.2047039041465084,0.8449381462550979,0.8798620484583752,150.0,150.0,150.0,110.32406453827669,110.32406453827669,110.32406453827669,0.0,0.0,0.0
89,91,0.033631999999999995,22.50380589914367,296.61132254995243,0.2629680977446383,0.1713039655607749,1.1926747626193899,0.7987249634685276,150.0,150.0,150.0,93.80875356803045,93.80875356803045,93.80875356803045,0.0,0.0,0.0
90,92,0.240672,733.4395027257013,903.1235872889243,0.5800822880855762,0.5583707870787837,-0.821306037286537,2.7094541110191614,150.0,150.0,150.0,121.76246509772636,121.76246509772636,121.76246509772636,0.0,0.0,0.0
91,93,0.05128,500.6277691107644,1067.6739469578783,0.31113902058480664,0.22165977086269825,0.9002659440119326,1.0099696961967,150.0,150.0,150.0,113.7585023400936,113.7585023400936,113.7585023400936,0.0,0.0,0.0
92,94,0.09403199999999999,382.7366003062787,1075.761102603369,0.4779243512537461,0.2602094484298306,-0.39979078115504,1.5905870119269028,150.0,150.0,150.0,103.43746809596733,103.43746809596733,103.43746809596733,0.0,0.0,0.0
93,95,0.153168,486.94066645774575,1165.4047842891466,0.5191599197391988,0.4184210053385765,-0.03571126821141303,2.145263202160151,150.0,150.0,150.0,102.2316933040844,102.2316933040844,102.2316933040844,0.0,0.0,0.0
94,96,0.09476799999999999,678.9142326523721,1084.193483032247,0.4457281257029991,0.27601344237786907,1.3144035145370718,1.2603128419472076,150.0,150.0,150.0,107.76363329393888,107.76363329393888,107.76363329393888,0.0,0.0,0.0
95,97,0.051663999999999995,661.0024775472283,1184.497986992877,0.2791329952616969,0.24238828525348652,-0.6247032592685071,0.9227737367038067,150.0,150.0,150.0,97.80024775472282,97.80024775472282,97.80024775472282,0.0,0.0,0.0
96,98,0.049471999999999995,831.5410737386804,1018.5197283311772,0.3029212070429081,0.22055109427717481,0.43689798902873944,1.1084062043356593,150.0,150.0,150.0,88.77652005174645,88.77652005174645,88.77652005174645,0.0,0.0,0.0
97,99,0.115296,725.7514571190675,997.0657785179018,0.6391385621282765,0.25309041795910114,-0.11058441917664186,2.0331900423072327,150.0,150.0,150.0,120.91396058839855,120.91396058839855,120.91396058839855,0.0,0.0,0.0
98,100,0.018671999999999998,906.879177377892,148.59383033419024,0.23526859794177904,0.11252591839522169,-1.4012186993404911,0.7029604614807105,149.0,149.0,149.0,69.77549271636676,69.77549271636676,69.77549271636676,0.0,0.0,0.0
