,area,perimeter,major_axis_length,minor_axis_length,orientation
0,2261.1124512082806,201.62136965025874,58.32483665061434,53.76287762759759,1.3930564988537222
1,2349.5680014034474,197.26681415519832,65.47968457131316,46.90855678372785,0.785549188703248
2,5179.43291960879,288.38844909610617,90.1280398247076,75.29393762687296,-1.383008271576078
3,416.237226437437,80.44526385245778,28.64532454373581,18.664982258405473,1.5509561981568234
4,1668.0189465374328,165.10910895331875,51.599333082781676,42.36958401686557,-0.7974168584513996
5,3381.8966273409064,244.82841646292056,78.23963089312011,58.379080040275035,-1.4407162966178517
6,9178.078812332793,405.71037929563255,129.75801778601203,94.53159734109255,1.540003482807033
7,1009.8789526775142,130.3798867699053,44.424988452567234,29.666120290186964,-1.374104944578336
8,244.6438752686286,62.64766870625608,20.930361041998637,15.59922141227571,1.3242651904742246
9,4270.042980571028,263.24523600815826,82.3711337648959,67.33175678751938,-0.8785411245947374
10,859.8032981009605,119.94454947660684,38.49040482197248,29.713010901979708,-1.2758362963763508
11,906.731064426999,126.02818623224606,39.152771294662934,32.091181940332575,-0.21967158302406706
12,766.1396429981143,111.41158503233514,39.23674347106143,25.183150030440917,-0.32343643129353356
13,964.0202184114734,129.3256595566359,47.67777277719995,26.807950203997454,0.13479334697025167
14,1450.1008727687383,151.52891249344464,49.326535047466244,38.383961690200614,-0.30924552658899923
15,458.5599315819482,82.60649296986877,28.22293627328884,20.95533481211471,1.4930304578078342
16,142.23608613657296,47.094502233250395,15.233621494136122,12.27429216193983,-0.6448845269962203
17,426.95495811587216,79.7261999864797,27.68989219535953,19.994209991387628,-0.1821304794825489
18,297.05385728696115,67.7448204553295,22.408989046894483,17.458482588329066,1.3902339707692675
19,354.12372264374375,78.35463189915157,24.917868059099582,18.88826765736002,0.9805139514029871
20,478.7344853295909,91.5095729790714,28.12648914635292,22.238095787279057,0.5858345279284993
21,961.964387526863,117.4757269194162,37.063077231369135,33.24452358757593,-0.809393930151957
22,146.1010481996404,49.241946396905554,15.356735440484703,13.08411020850624,-0.5945639077142765
23,472.51217051883697,84.9909334091988,25.92115968644652,23.488125743069997,-0.3196552308933092
24,436.3569580281567,85.58662542019991,30.49897344216619,18.7790214834235,-0.08147916792055752
25,457.2167887373361,83.58894045695781,27.683799374381984,21.398332289834105,0.5382312795683915
26,845.4947151440728,115.72882318560482,36.12328577781493,30.706473515128877,0.7740424819419314
27,1239.912723126179,154.49240503261876,56.722901317729374,29.29105088505549,-0.21313052703766075
28,668.1450374983555,106.15659904389514,38.840746959000114,22.214809497804954,-0.17943653396457118
29,759.204640147362,113.26807566736767,36.14025660787686,27.990601502462862,-0.3337721534927857
30,684.8932064383142,112.13754137519115,36.749426174742055,24.845102277615936,0.09044890384115847
31,290.118854436209,75.64494872901571,22.909409527893633,16.587159017279458,-1.1277294590578075
32,384.8515415990527,84.72351226861109,27.90267266225123,18.077806927974414,-0.35962827443950796
33,689.4982676198413,102.40748299411491,35.53250029477231,24.923276463789847,-1.1360480663899681
34,629.8791719661419,107.55573703873495,33.25071056893554,26.812633377647984,-0.6975135686370701
35,194.9475900179817,53.80425586480357,18.064706023511686,13.851286718020642,-1.4145892120239392
36,294.0660497346608,75.34811210338435,29.313898448166047,13.291989737078092,-0.9743834025096262
37,140.67365466426912,50.98867694851055,18.919695452211588,9.680658406049712,0.6000307648764724
38,523.4145432217886,89.71678703126572,32.22257323196133,20.924257539103497,0.018984442271445016
39,315.2822244638393,70.64864582675351,25.120749927526923,16.415314594168628,-0.8643510758383836
40,676.0668391737205,105.66192906191168,32.96826634370613,27.274201462159898,1.0269596300497734
41,416.5387483005132,80.59620561494643,24.993394158396654,21.953507835443258,0.844959669634728
42,186.6146221656945,60.12405269845487,16.83190040885962,14.878889369222215,1.443562680044173
43,246.8093504670848,65.51132177848814,25.077605897531516,12.71463765614395,-0.4298170213857937
44,784.6421209596072,107.90635773510769,33.47529036562297,30.172416805412418,0.6137640378302908
45,220.02872681022765,57.39672023729282,18.4781471973094,15.397705181860875,0.007444788499341026
46,329.01517477303634,70.59872609328248,21.044923323892263,20.243386046246776,0.15545189239352422
47,134.88991710889874,46.57629986323198,15.435136250756177,11.460380260491364,-0.5074340524909845
48,398.88601377132585,82.86702163357856,26.962534152096698,19.831372056770505,0.3269521369652404
49,387.94899346519895,87.00122076412113,30.24637533645137,18.50372604308461,0.2059211056368439
50,137.9599578965835,44.70316931704245,15.34093352804573,11.521920003493895,0.5474706919636122
51,552.9910968817157,100.12002706432577,33.413653871783076,22.145944006440985,0.8339340016135891
52,168.82483224419983,55.7812633974119,22.109404178297222,9.979574758913701,1.1072227994032056
53,175.40349107495288,52.14577176832955,16.107241435500324,14.446325994269042,-1.4032641335294527
54,194.70089031182846,53.86106807515251,17.24855650552144,14.559412852689547,-0.030099001973327433
55,239.6550589886409,65.85908751745971,18.623585999502044,17.26169472466742,-0.54030202800572
56,267.888469803956,64.51105181816651,22.428751695685957,15.538977355032555,-1.1212823325037697
57,204.92522257795713,59.400115115337236,21.91849869956642,12.17874296321976,-0.5209153148277352
58,187.71106530415335,61.079276642445,20.773586600007043,12.357742237308706,1.1121344989633504
59,211.3120038594799,55.68713384527219,18.24367966055875,15.0340300607193,-0.7176113226496696
