,area,perimeter,major_axis_length,minor_axis_length,orientation
0,767.3276202086844,131.46054206191673,52.0783979769233,20.839891758848804,1.2866157713915523
1,1228.0827566424036,143.52170111804304,46.20505972315569,35.134543523322435,-0.49721715010651774
2,2084.692889669762,176.5233169097844,55.147253874485585,49.25077905603839,0.17132107154189913
3,734.6982681343898,110.4246484601735,42.05071100466442,22.836766847289475,0.627129755494821
4,1502.384452651583,176.4132772786026,73.37249577696788,27.788885470944724,-1.504154989078435
5,1232.3855283445084,172.5298752581005,62.25459019319779,29.393004368026972,1.2482524712746756
6,1108.3222776004875,142.4092074795586,53.73085094410924,28.785604369827126,-1.4876786921742753
7,1354.6559575459858,152.98217409602108,52.05167158941276,35.91718605556689,-1.4671509419991806
8,2187.242281903259,188.54922177247016,62.093702405076655,47.56873147200778,-0.8930623974783469
9,1842.30341711786,174.8795049313048,57.95687592109116,41.78686907141196,-1.4028468093000555
10,1183.620782387321,141.7325953149411,47.097906594778166,34.70646682729366,-0.40753472664831564
11,5451.253182258238,293.517164620543,98.45786220780501,71.6280636867822,-1.0523109916438453
12,2247.122521424217,185.97346417356897,58.471100179026614,50.14739393240612,0.670573191274098
13,841.191867761483,114.18768513530038,38.02491394800841,28.801372483947517,1.390278160305838
14,3169.708487217182,226.5114790297576,78.37913989207456,52.56456144419848,-1.2805607781317372
15,1475.4921295134282,152.3906730833383,50.083949132389755,38.42019579284725,-1.239039610258014
16,1873.8570762666282,178.3622796713805,66.46171169560093,36.78378234861252,-0.059075500017550124
17,1637.2046326508657,166.8822959137435,56.89198668143925,39.897978377956065,-0.051472699621303145
18,3076.481767004912,237.49539864083997,74.39692142205278,58.071297166195194,1.0386475552239363
19,1565.4917709491197,165.12844430408208,59.463723828217205,36.016584620864066,0.8219939509194852
20,1618.9178529169205,159.61155601929383,54.34288075921144,39.46970128764696,0.4682330336084653
21,3371.221628599089,238.25712195739217,82.86231769299421,53.12564715143837,1.1930818626239486
22,1483.3805443006202,183.79405680423412,68.25461249676852,31.60142846085766,0.07386486482574497
23,2588.834307433038,211.64415739817304,79.81292825015593,42.21170753964753,-0.6120876620220193
24,2410.9864104127073,203.33143225212,70.1953229362733,45.217950435240056,0.7654759932507538
25,4562.013697156584,266.41846162896275,85.72075069786256,69.05469101194187,-1.3938282137236828
26,2481.623579188927,208.6179155603513,77.18971741462502,43.39467332863239,-1.2749010578863094
27,2059.95195238266,191.40524130642254,70.57947019191391,38.810421939449185,-0.9942464344614755
28,2528.595503603571,206.47803943531707,73.0271479199578,46.728499412707116,-0.9901767483754
29,3179.7482878554265,236.62363569310602,82.92205600171472,50.93203141493024,0.9502167286111032
30,1190.074939940478,137.84919329443895,43.353150680581976,36.96138640862598,1.5417372080846186
31,3117.7166624834163,262.2341462450225,86.44450613497517,51.61927532223368,-1.0365333690928535
32,1995.0518125425792,180.58726694834942,60.3838473824442,43.18447960544645,1.2977518310457832
33,2618.2365807307538,251.0264966803131,93.78731014463096,39.586813445391336,0.03836439972147391
34,7538.097457779052,359.5659761116598,115.86935419783346,85.87040989763898,-1.4394372844882088
35,1413.8190684499264,151.6143470017325,55.780231136391464,33.200171907905,-1.5271458129578783
36,5937.824948904586,336.62061136143933,107.40209081314346,74.43586042998155,0.6471363299962573
37,2399.153788231919,207.8914464372396,73.5359838224506,43.00198535274536,-0.7030016838080372
38,4136.75642726523,277.9233738658468,96.16297445488361,57.386083322457424,-0.16284553600291243
39,1244.5767148338052,137.59385983863487,49.84548996510009,32.04426381458921,-1.426342167634882
40,4969.701315931012,302.02076349885243,108.23140518486831,59.65916384027508,0.25962976888344735
41,914.6975510057728,177.11116723120378,78.36801014442963,16.09671961675987,0.06009181468901732
42,3818.3513213094766,252.5432682904874,86.84500219492082,57.466750402104346,1.4726014302906336
43,1570.5116712682418,157.50693408770013,57.765923522910974,34.87626459771163,0.2670662417428623
44,7970.167449532073,364.6925628302151,117.5568604525083,90.64938890419138,0.218963032466845
45,1395.1737244074723,151.78456930560193,46.961261748393156,40.54638999364566,-0.7431019618018648
46,1938.0400874896911,175.37556907785938,55.99297981971997,45.47282058427996,0.8334719753364812
47,3529.3484886514393,245.74366406334525,78.73675534740032,59.1169156454516,-1.284350315876321
48,4997.669331994693,296.97501088137165,109.67053139561725,59.68368411441494,-1.451838767938555
49,5228.943310982824,321.5933931401789,102.79783771364404,72.58760935885505,1.4616467110872706
50,1380.1140234501056,162.85360006861904,53.31948272813388,36.99962577469224,1.543895006492278
51,1688.837893076123,162.18731361819502,57.10847842335767,38.60621401678229,0.3669424314170728
52,607.0493743052816,94.8557861847244,29.969217872817907,26.685143445939467,-1.5077551423432392
53,963.4622969629602,118.31181784655301,40.22425133493564,30.733897313311488,0.9155503168271921
54,5691.491268959087,337.2619693326162,108.94150177408147,70.85453363190035,0.04822464362557645
55,4270.500914338986,295.82726304944663,115.19146070901712,47.87854009375168,-1.353174736236544
56,589.4797231883538,96.58470931513871,37.85187670383538,19.911006222509677,1.514898710017543
57,708.1645093047438,111.331665601348,43.74461903109785,21.148703629008622,-1.2208703117092834
58,379.00247409372867,73.45451949599529,24.70834719364204,19.938030864337602,0.6968116148035576
59,609.200760156334,102.71802709185684,40.81526146091228,19.195662567485325,-0.3509727566922812
60,706.7302520707088,116.15733895646518,47.914030387983814,19.137986761301562,1.421428440720295
61,546.4520061673061,98.97991889597702,38.58506815305291,18.55030185325936,-1.1710735029299695
62,279.32159632830144,64.51503914381892,22.74594227976916,16.138681233013596,0.38073787611522636
63,286.4928824984761,63.9587923245767,19.862347520029527,18.712437201333127,-0.0244512598437137
64,1264.2977518017856,139.5428622314127,42.4264083988469,39.016852159389096,0.29511187084034557
65,517.7668614866076,87.62030048371527,31.09922665162132,21.524817198615445,-0.9529076665085773
66,386.8908888809207,75.02782308759379,26.876802698698114,18.51224330368236,-1.369031388269387
67,1089.3183692495247,131.63076436578612,46.66092000830884,30.395376001760887,0.3725251994617202
68,383.6638101043422,81.7775703562418,31.08216703279676,16.311619141315767,0.06648224281438989
69,398.72351106170885,80.72525939044495,27.80726329444043,19.406279300805256,-0.4326255689678152
70,455.01810749757965,84.40318491363715,29.81363514406248,19.853122975865574,1.062567444029773
71,6138.979525977983,321.72836125060775,90.9447374926773,88.94756427633318,0.44579912049519077
72,2131.664814084406,181.65418067919984,63.99307448591352,42.761567360674285,0.6076801033715824
73,616.7306106350173,102.92350358916678,35.6321959434923,22.921323110170054,0.7906994706025526
74,204.7402201584854,53.942072527356416,19.194848350317944,13.862708788356741,1.1369381687720872
75,801.032665208505,124.38495295058352,45.054784863525896,24.006150496903697,-0.01989213414154009
76,1765.5706550969915,183.17762731230422,55.00283034970986,43.317708027654625,0.010191206094403752
77,555.4161138800243,99.35561769715639,35.96830334262474,20.730946397050367,-1.2803756433705202
